time,gps_x,gps_y,ai_speed,navigation_x,navigation_y,position_error
1408.12,-7682.0763563368,17436.476447133267,60.117106886944754,-7682.0763563368,17436.476447133267,0.0
1408.22,-7682.0763563368,17436.476447133267,62.282869262971644,-7682.0763563368,17436.476447133267,0.0
1408.32,-7682.0763563368,17436.476447133267,58.68150520707175,-7682.0763563368,17436.476447133267,0.0
1408.42,-7682.0763563368,17436.476447133267,58.363219164576485,-7682.0763563368,17436.476447133267,0.0
1408.52,-7682.0763563368,17436.476447133267,59.87850959689273,-7682.0763563368,17436.476447133267,0.0
1408.62,-7682.0763563368,17436.476447133267,60.32925398732432,-7682.0763563368,17436.476447133267,0.0
1408.72,-7682.0763563368,17436.476447133267,54.77679948572073,-7682.0763563368,17436.476447133267,0.0
1408.82,-7682.0763563368,17436.476447133267,63.260128869292565,-7682.0763563368,17436.476447133267,0.0
1408.92,-7682.0763563368,17436.476447133267,64.04201605052455,-7682.0763563368,17436.476447133267,0.0
1409.02,-7700.462453364649,17445.372041264498,58.648426793973,-7700.462453364649,17445.372041264498,0.0
1409.12,-7700.462453364649,17445.372041264498,60.47474731689732,-7700.462453364649,17445.372041264498,0.0
1409.22,-7700.462453364649,17445.372041264498,63.49418566274904,-7700.462453364649,17445.372041264498,0.0
1409.32,-7700.462453364649,17445.372041264498,59.43803517275438,-7700.462453364649,17445.372041264498,0.0
1409.42,-7700.462453364649,17445.372041264498,60.45951563175763,-7700.462453364649,17445.372041264498,0.0
1409.52,-7700.462453364649,17445.372041264498,56.464687538908755,-7700.462453364649,17445.372041264498,0.0
1409.62,-7700.462453364649,17445.372041264498,60.77508614399008,-7700.462453364649,17445.372041264498,0.0
1409.72,-7700.462453364649,17445.372041264498,62.908517608664695,-7700.462453364649,17445.372041264498,0.0
1409.819,-7700.462453364649,17445.372041264498,59.5532400778972,-7700.462453364649,17445.372041264498,0.0
1409.92,-7700.462453364649,17445.372041264498,57.16480653873951,-7700.462453364649,17445.372041264498,0.0
1410.02,-7718.578166612685,17453.82285568948,69.07444865805988,-7718.578166612685,17453.82285568948,0.0
1410.12,-7718.578166612685,17453.82285568948,65.96668756287676,-7718.578166612685,17453.82285568948,0.0
1410.22,-7718.578166612685,17453.82285568948,60.37706782170172,-7718.578166612685,17453.82285568948,0.0
1410.319,-7718.578166612685,17453.82285568948,61.18406996876616,-7718.578166612685,17453.82285568948,0.0
1410.419,-7718.578166612685,17453.82285568948,55.51995888116313,-7718.578166612685,17453.82285568948,0.0
1410.522,-7718.578166612685,17453.82285568948,56.409589160641254,-7718.578166612685,17453.82285568948,0.0
1410.62,-7718.578166612685,17453.82285568948,66.14905363084009,-7718.578166612685,17453.82285568948,0.0
1410.72,-7718.578166612685,17453.82285568948,62.618543569486526,-7718.578166612685,17453.82285568948,0.0
1410.82,-7718.578166612685,17453.82285568948,62.454477446469745,-7718.578166612685,17453.82285568948,0.0
1410.919,-7718.578166612685,17453.82285568948,57.26178252470771,-7718.578166612685,17453.82285568948,0.0
1411.02,-7735.61234474142,17462.273670114464,55.46748144878286,-7735.61234474142,17462.273670114464,0.0
1411.12,-7735.61234474142,17462.273670114464,62.85877908434055,-7735.61234474142,17462.273670114464,0.0
1411.22,-7735.61234474142,17462.273670114464,60.98561553702586,-7735.61234474142,17462.273670114464,0.0
1411.32,-7735.61234474142,17462.273670114464,59.73899168313401,-7735.61234474142,17462.273670114464,0.0
1411.42,-7735.61234474142,17462.273670114464,57.75442822590077,-7735.61234474142,17462.273670114464,0.0
1411.52,-7735.61234474142,17462.273670114464,63.33880077653359,-7735.61234474142,17462.273670114464,0.0
1411.62,-7735.61234474142,17462.273670114464,58.27715979510312,-7735.61234474142,17462.273670114464,0.0
1411.72,-7735.61234474142,17462.273670114464,61.897408835843926,-7735.61234474142,17462.273670114464,0.0
1411.82,-7735.61234474142,17462.273670114464,61.62742093553645,-7735.61234474142,17462.273670114464,0.0
1411.92,-7735.61234474142,17462.273670114464,61.54800988308535,-7735.61234474142,17462.273670114464,0.0
1412.021,-7752.44373503529,17470.94687439296,54.37936085114077,-7752.44373503529,17470.94687439296,0.0
1412.12,-7752.44373503529,17470.94687439296,59.733425790634556,-7752.44373503529,17470.94687439296,0.0
1412.22,-7752.44373503529,17470.94687439296,56.49240262086651,-7752.44373503529,17470.94687439296,0.0
1412.32,-7752.44373503529,17470.94687439296,62.98050097454757,-7752.44373503529,17470.94687439296,0.0
1412.42,-7752.44373503529,17470.94687439296,55.61254120498329,-7752.44373503529,17470.94687439296,0.0
1412.52,-7752.44373503529,17470.94687439296,56.414505202194476,-7752.44373503529,17470.94687439296,0.0
1412.62,-7752.44373503529,17470.94687439296,59.067381439174135,-7752.44373503529,17470.94687439296,0.0
1412.72,-7752.44373503529,17470.94687439296,57.86086949340478,-7752.44373503529,17470.94687439296,0.0
1412.82,-7752.44373503529,17470.94687439296,61.67442423103119,-7752.44373503529,17470.94687439296,0.0
1412.92,-7752.44373503529,17470.94687439296,64.2366167867848,-7752.44373503529,17470.94687439296,0.0
1413.02,-7769.477913164038,17478.73051925818,56.72894745911545,-7769.477913164038,17478.73051925818,0.0
1413.12,-7769.477913164038,17478.73051925818,56.718989082680174,-7769.477913164038,17478.73051925818,0.0
1413.219,-7769.477913164038,17478.73051925818,55.73352766933714,-7769.477913164038,17478.73051925818,0.0
1413.319,-7769.477913164038,17478.73051925818,56.81483701524439,-7769.477913164038,17478.73051925818,0.0
1413.42,-7769.477913164038,17478.73051925818,56.64399247878801,-7769.477913164038,17478.73051925818,0.0
1413.52,-7769.477913164038,17478.73051925818,58.653756192173425,-7769.477913164038,17478.73051925818,0.0
1413.62,-7769.477913164038,17478.73051925818,59.66652346327416,-7769.477913164038,17478.73051925818,0.0
1413.72,-7769.477913164038,17478.73051925818,61.17033881517751,-7769.477913164038,17478.73051925818,0.0
1413.82,-7769.477913164038,17478.73051925818,54.74757491802062,-7769.477913164038,17478.73051925818,0.0
1413.92,-7769.477913164038,17478.73051925818,54.62100243131599,-7769.477913164038,17478.73051925818,0.0
1414.02,-7786.174111567992,17486.847748903285,59.022322677149006,-7786.174111567992,17486.847748903285,0.0
1414.12,-7786.174111567992,17486.847748903285,58.403782425706694,-7786.174111567992,17486.847748903285,0.0
1414.219,-7786.174111567992,17486.847748903285,61.043580201286225,-7786.174111567992,17486.847748903285,0.0
1414.32,-7786.174111567992,17486.847748903285,59.621214854230956,-7786.174111567992,17486.847748903285,0.0
1414.42,-7786.174111567992,17486.847748903285,56.268708561175735,-7786.174111567992,17486.847748903285,0.0
1414.52,-7786.174111567992,17486.847748903285,55.71844697748121,-7786.174111567992,17486.847748903285,0.0
1414.62,-7786.174111567992,17486.847748903285,59.286964457163975,-7786.174111567992,17486.847748903285,0.0
1414.72,-7786.174111567992,17486.847748903285,58.507729318581724,-7786.174111567992,17486.847748903285,0.0
1414.82,-7786.174111567992,17486.847748903285,51.40809007568616,-7786.174111567992,17486.847748903285,0.0
1414.92,-7786.174111567992,17486.847748903285,55.33044069654498,-7786.174111567992,17486.847748903285,0.0
1415.02,-7802.599926192134,17495.409758254627,58.0636754822877,-7802.599926192134,17495.409758254627,0.0
1415.12,-7802.599926192134,17495.409758254627,62.49811316568984,-7802.599926192134,17495.409758254627,0.0
1415.22,-7802.599926192134,17495.409758254627,63.33289663751206,-7802.599926192134,17495.409758254627,0.0
1415.32,-7802.599926192134,17495.409758254627,60.37560632243293,-7802.599926192134,17495.409758254627,0.0
1415.42,-7802.599926192134,17495.409758254627,58.67933110678459,-7802.599926192134,17495.409758254627,0.0
1415.52,-7802.599926192134,17495.409758254627,57.59685852336488,-7802.599926192134,17495.409758254627,0.0
1415.619,-7802.599926192134,17495.409758254627,59.25652900366677,-7802.599926192134,17495.409758254627,0.0
1415.719,-7802.599926192134,17495.409758254627,61.839628101765584,-7802.599926192134,17495.409758254627,0.0
1415.82,-7802.599926192134,17495.409758254627,57.07859678321895,-7802.599926192134,17495.409758254627,0.0
1415.92,-7802.599926192134,17495.409758254627,55.745788509845916,-7802.599926192134,17495.409758254627,0.0
1416.021,-7819.093336761227,17503.415792973366,55.48087321756937,-7819.093336761227,17503.415792973366,0.0
1416.12,-7819.093336761227,17503.415792973366,58.92570204902988,-7819.093336761227,17503.415792973366,0.0
1416.22,-7819.093336761227,17503.415792973366,57.93531956343316,-7819.093336761227,17503.415792973366,0.0
1416.32,-7819.093336761227,17503.415792973366,60.35741664751588,-7819.093336761227,17503.415792973366,0.0
1416.42,-7819.093336761227,17503.415792973366,60.422789565141045,-7819.093336761227,17503.415792973366,0.0
1416.52,-7819.093336761227,17503.415792973366,58.1222863428805,-7819.093336761227,17503.415792973366,0.0
1416.62,-7819.093336761227,17503.415792973366,58.069581270651994,-7819.093336761227,17503.415792973366,0.0
1416.72,-7819.093336761227,17503.415792973366,58.83882940979295,-7819.093336761227,17503.415792973366,0.0
1416.82,-7819.093336761227,17503.415792973366,60.840395176254205,-7819.093336761227,17503.415792973366,0.0
1416.92,-7819.093336761227,17503.415792973366,56.40809008614904,-7819.093336761227,17503.415792973366,0.0
1417.02,-7834.1672324862675,17510.977047985067,64.0931556604141,-7834.1672324862675,17510.977047985067,0.0
1417.12,-7834.1672324862675,17510.977047985067,55.83061744895301,-7834.1672324862675,17510.977047985067,0.0
1417.22,-7834.1672324862675,17510.977047985067,63.119486279884896,-7834.1672324862675,17510.977047985067,0.0
1417.32,-7834.1672324862675,17510.977047985067,60.20778257610744,-7834.1672324862675,17510.977047985067,0.0
1417.42,-7834.1672324862675,17510.977047985067,60.54377495254814,-7834.1672324862675,17510.977047985067,0.0
1417.52,-7834.1672324862675,17510.977047985067,61.77645833436333,-7834.1672324862675,17510.977047985067,0.0
1417.62,-7834.1672324862675,17510.977047985067,57.79853754930662,-7834.1672324862675,17510.977047985067,0.0
1417.72,-7834.1672324862675,17510.977047985067,56.93043134162355,-7834.1672324862675,17510.977047985067,0.0
1417.82,-7834.1672324862675,17510.977047985067,62.37396322549177,-7834.1672324862675,17510.977047985067,0.0
1417.92,-7834.1672324862675,17510.977047985067,62.26297884776487,-7834.1672324862675,17510.977047985067,0.0
1418.02,-7851.47179439483,17519.539057336413,56.17510204135721,-7851.47179439483,17519.539057336413,0.0
1418.119,-7851.47179439483,17519.539057336413,63.952194630033866,-7851.47179439483,17519.539057336413,0.0
1418.22,-7851.47179439483,17519.539057336413,60.5626957073865,-7851.47179439483,17519.539057336413,0.0
1418.32,-7851.47179439483,17519.539057336413,60.46737308583664,-7851.47179439483,17519.539057336413,0.0
1418.419,-7851.47179439483,17519.539057336413,66.96839157588278,-7851.47179439483,17519.539057336413,0.0
1418.521,-7851.47179439483,17519.539057336413,60.87524502336961,-7851.47179439483,17519.539057336413,0.0
1418.619,-7851.47179439483,17519.539057336413,58.99764242174726,-7851.47179439483,17519.539057336413,0.0
1418.719,-7851.47179439483,17519.539057336413,52.98844982808867,-7851.47179439483,17519.539057336413,0.0
1418.82,-7851.47179439483,17519.539057336413,56.78336494404286,-7851.47179439483,17519.539057336413,0.0
1418.92,-7851.47179439483,17519.539057336413,52.75162228071149,-7851.47179439483,17519.539057336413,0.0
1419.02,-7869.249527918071,17527.656286981513,62.43611489758528,-7869.249527918071,17527.656286981513,0.0
1419.119,-7869.249527918071,17527.656286981513,61.65446210754493,-7869.249527918071,17527.656286981513,0.0
1419.22,-7869.249527918071,17527.656286981513,58.71470253719813,-7869.249527918071,17527.656286981513,0.0
1419.32,-7869.249527918071,17527.656286981513,63.356989884662326,-7869.249527918071,17527.656286981513,0.0
1419.421,-7869.249527918071,17527.656286981513,63.6192678458343,-7869.249527918071,17527.656286981513,0.0
1419.52,-7869.249527918071,17527.656286981513,63.271466997499004,-7869.249527918071,17527.656286981513,0.0
1419.62,-7869.249527918071,17527.656286981513,62.62892403436896,-7869.249527918071,17527.656286981513,0.0
1419.72,-7869.249527918071,17527.656286981513,55.99590347748057,-7869.249527918071,17527.656286981513,0.0
1419.82,-7869.249527918071,17527.656286981513,51.875624088414504,-7869.249527918071,17527.656286981513,0.0
1419.92,-7869.249527918071,17527.656286981513,57.68605249641292,-7869.249527918071,17527.656286981513,0.0
1420.019,-7887.770816835836,17535.439931846733,65.5736224009479,-7887.770816835836,17535.439931846733,0.0
1420.12,-7887.770816835836,17535.439931846733,62.22013994463701,-7887.770816835836,17535.439931846733,0.0
1420.22,-7887.770816835836,17535.439931846733,59.34933811145689,-7887.770816835836,17535.439931846733,0.0
1420.32,-7887.770816835836,17535.439931846733,59.50151354288962,-7887.770816835836,17535.439931846733,0.0
1420.42,-7887.770816835836,17535.439931846733,59.12953674824546,-7887.770816835836,17535.439931846733,0.0
1420.52,-7887.770816835836,17535.439931846733,61.53109651452366,-7887.770816835836,17535.439931846733,0.0
1420.62,-7887.770816835836,17535.439931846733,63.45287947555929,-7887.770816835836,17535.439931846733,0.0
1420.72,-7887.770816835836,17535.439931846733,60.10192377964513,-7887.770816835836,17535.439931846733,0.0
1420.82,-7887.770816835836,17535.439931846733,60.181308472538475,-7887.770816835836,17535.439931846733,0.0
1420.92,-7887.770816835836,17535.439931846733,54.485137329864116,-7887.770816835836,17535.439931846733,0.0
1421.022,-7905.954126028821,17539.442949206103,57.35231897226582,-7905.954126028821,17539.442949206103,0.0
1421.12,-7905.954126028821,17539.442949206103,62.14536560323353,-7905.954126028821,17539.442949206103,0.0
1421.219,-7905.954126028821,17539.442949206103,61.822255360087404,-7905.954126028821,17539.442949206103,0.0
1421.319,-7905.954126028821,17539.442949206103,61.86372896815519,-7905.954126028821,17539.442949206103,0.0
1421.42,-7905.954126028821,17539.442949206103,62.25012618059528,-7905.954126028821,17539.442949206103,0.0
1421.52,-7905.954126028821,17539.442949206103,54.775465505514546,-7905.954126028821,17539.442949206103,0.0
1421.62,-7905.954126028821,17539.442949206103,53.15330491011079,-7905.954126028821,17539.442949206103,0.0
1421.72,-7905.954126028821,17539.442949206103,54.54264872185019,-7905.954126028821,17539.442949206103,0.0
1421.82,-7905.954126028821,17539.442949206103,53.488881012353424,-7905.954126028821,17539.442949206103,0.0
1421.92,-7905.954126028821,17539.442949206103,55.42475549402866,-7905.954126028821,17539.442949206103,0.0
1422.022,-7924.340223056655,17541.555652812545,58.13181454477276,-7924.340223056655,17541.555652812545,0.0
1422.119,-7924.340223056655,17541.555652812545,60.30237391487068,-7924.340223056655,17541.555652812545,0.0
1422.22,-7924.340223056655,17541.555652812545,55.16250774988515,-7924.340223056655,17541.555652812545,0.0
1422.32,-7924.340223056655,17541.555652812545,54.66936653870229,-7924.340223056655,17541.555652812545,0.0
1422.42,-7924.340223056655,17541.555652812545,51.93294857219857,-7924.340223056655,17541.555652812545,0.0
1422.52,-7924.340223056655,17541.555652812545,58.1398489079491,-7924.340223056655,17541.555652812545,0.0
1422.62,-7924.340223056655,17541.555652812545,48.369204472284345,-7924.340223056655,17541.555652812545,0.0
1422.72,-7924.340223056655,17541.555652812545,58.16756495978828,-7924.340223056655,17541.555652812545,0.0
1422.82,-7924.340223056655,17541.555652812545,53.45599009123889,-7924.340223056655,17541.555652812545,0.0
1422.92,-7924.340223056655,17541.555652812545,61.85938252454892,-7924.340223056655,17541.555652812545,0.0
1423.02,-7942.320744414776,17541.555652812545,53.434098346473604,-7942.320744414776,17541.555652812545,0.0
1423.12,-7942.320744414776,17541.555652812545,51.944062271278916,-7942.320744414776,17541.555652812545,0.0
1423.22,-7942.320744414776,17541.555652812545,60.543909692713584,-7942.320744414776,17541.555652812545,0.0
1423.32,-7942.320744414776,17541.555652812545,61.552433166964875,-7942.320744414776,17541.555652812545,0.0
1423.42,-7942.320744414776,17541.555652812545,47.69931433269564,-7942.320744414776,17541.555652812545,0.0
1423.52,-7942.320744414776,17541.555652812545,47.11904720691874,-7942.320744414776,17541.555652812545,0.0
1423.62,-7942.320744414776,17541.555652812545,45.15147019652952,-7942.320744414776,17541.555652812545,0.0
1423.72,-7942.320744414776,17541.555652812545,48.248564741943795,-7942.320744414776,17541.555652812545,0.0
1423.82,-7942.320744414776,17541.555652812545,46.8826789394957,-7942.320744414776,17541.555652812545,0.0
1423.922,-7942.320744414776,17541.555652812545,59.496981340450766,-7942.320744414776,17541.555652812545,0.0
1424.022,-7960.504053607761,17541.555652812545,46.035738500531686,-7960.504053607761,17541.555652812545,0.0
1424.122,-7960.504053607761,17541.555652812545,47.54898256484573,-7960.504053607761,17541.555652812545,0.0
1424.219,-7960.504053607761,17541.555652812545,54.536298109751115,-7960.504053607761,17541.555652812545,0.0
1424.319,-7960.504053607761,17541.555652812545,48.18307708506641,-7960.504053607761,17541.555652812545,0.0
1424.42,-7960.504053607761,17541.555652812545,44.748594505583554,-7960.504053607761,17541.555652812545,0.0
1424.52,-7960.504053607761,17541.555652812545,47.388257312056865,-7960.504053607761,17541.555652812545,0.0
1424.62,-7960.504053607761,17541.555652812545,54.396471009499045,-7960.504053607761,17541.555652812545,0.0
1424.72,-7960.504053607761,17541.555652812545,50.0831845893303,-7960.504053607761,17541.555652812545,0.0
1424.82,-7960.504053607761,17541.555652812545,56.70424920181148,-7960.504053607761,17541.555652812545,0.0
1424.921,-7960.504053607761,17541.555652812545,54.49067294653845,-7960.504053607761,17541.555652812545,0.0
1425.02,-7977.67342362641,17541.555652812545,43.83576541270797,-7977.67342362641,17541.555652812545,0.0
1425.12,-7977.67342362641,17541.555652812545,68.30060701521465,-7977.67342362641,17541.555652812545,0.0
1425.22,-7977.67342362641,17541.555652812545,56.72368329095551,-7977.67342362641,17541.555652812545,0.0
1425.32,-7977.67342362641,17541.555652812545,49.83459562847613,-7977.67342362641,17541.555652812545,0.0
1425.42,-7977.67342362641,17541.555652812545,48.66587149819592,-7977.67342362641,17541.555652812545,0.0
1425.52,-7977.67342362641,17541.555652812545,50.491201644034,-7977.67342362641,17541.555652812545,0.0
1425.62,-7977.67342362641,17541.555652812545,52.22300439212575,-7977.67342362641,17541.555652812545,0.0
1425.72,-7977.67342362641,17541.555652812545,46.44807634121501,-7977.67342362641,17541.555652812545,0.0
1425.82,-7977.67342362641,17541.555652812545,48.43204459162517,-7977.67342362641,17541.555652812545,0.0
1425.92,-7977.67342362641,17541.555652812545,49.381126879817,-7977.67342362641,17541.555652812545,0.0
1426.021,-7994.437217975329,17540.99967817915,45.94777894685677,-7994.437217975329,17540.99967817915,0.0
1426.12,-7994.437217975329,17540.99967817915,42.95664615013181,-7994.437217975329,17540.99967817915,0.0
1426.22,-7994.437217975329,17540.99967817915,43.16901419724154,-7994.437217975329,17540.99967817915,0.0
1426.32,-7994.437217975329,17540.99967817915,45.825553724063475,-7994.437217975329,17540.99967817915,0.0
1426.42,-7994.437217975329,17540.99967817915,44.60107760560534,-7994.437217975329,17540.99967817915,0.0
1426.52,-7994.437217975329,17540.99967817915,50.752616838096635,-7994.437217975329,17540.99967817915,0.0
1426.62,-7994.437217975329,17540.99967817915,49.83285804385041,-7994.437217975329,17540.99967817915,0.0
1426.72,-7994.437217975329,17540.99967817915,36.06848168400701,-7994.437217975329,17540.99967817915,0.0
1426.82,-7994.437217975329,17540.99967817915,43.81046154675356,-7994.437217975329,17540.99967817915,0.0
1426.92,-7994.437217975329,17540.99967817915,41.04758458959447,-7994.437217975329,17540.99967817915,0.0
1427.02,-8011.876971773792,17542.445212225826,37.65910566454033,-8011.876971773792,17542.445212225826,0.0
1427.12,-8011.876971773792,17542.445212225826,46.53477870433715,-8011.876971773792,17542.445212225826,0.0
1427.22,-8011.876971773792,17542.445212225826,33.86407012781457,-8011.876971773792,17542.445212225826,0.0
1427.32,-8011.876971773792,17542.445212225826,38.83851406071135,-8011.876971773792,17542.445212225826,0.0
1427.42,-8011.876971773792,17542.445212225826,45.600593024935144,-8011.876971773792,17542.445212225826,0.0
1427.52,-8011.876971773792,17542.445212225826,33.52964213949504,-8011.876971773792,17542.445212225826,0.0
1427.62,-8011.876971773792,17542.445212225826,34.056114999724166,-8011.876971773792,17542.445212225826,0.0
1427.72,-8011.876971773792,17542.445212225826,44.565933990761984,-8011.876971773792,17542.445212225826,0.0
1427.82,-8011.876971773792,17542.445212225826,35.20109701807243,-8011.876971773792,17542.445212225826,0.0
1427.92,-8011.876971773792,17542.445212225826,36.2806504021906,-8011.876971773792,17542.445212225826,0.0
1428.02,-8029.181533682356,17545.002695538515,36.92824857697715,-8029.181533682356,17545.002695538515,0.0
1428.119,-8029.181533682356,17545.002695538515,41.15972561006478,-8029.181533682356,17545.002695538515,0.0
1428.219,-8029.181533682356,17545.002695538515,38.09976544195277,-8029.181533682356,17545.002695538515,0.0
1428.319,-8029.181533682356,17545.002695538515,57.72925526569256,-8029.181533682356,17545.002695538515,0.0
1428.419,-8029.181533682356,17545.002695538515,41.72850055189705,-8029.181533682356,17545.002695538515,0.0
1428.52,-8029.181533682356,17545.002695538515,36.96950933166115,-8029.181533682356,17545.002695538515,0.0
1428.62,-8029.181533682356,17545.002695538515,33.42782895179295,-8029.181533682356,17545.002695538515,0.0
1428.72,-8029.181533682356,17545.002695538515,36.99256606505223,-8029.181533682356,17545.002695538515,0.0
1428.82,-8029.181533682356,17545.002695538515,29.651565648564347,-8029.181533682356,17545.002695538515,0.0
1428.92,-8029.181533682356,17545.002695538515,40.11038854488521,-8029.181533682356,17545.002695538515,0.0
1429.02,-8045.5397523615475,17548.33854333733,42.82332423559653,-8045.5397523615475,17548.33854333733,0.0
1429.12,-8045.5397523615475,17548.33854333733,45.7070651343652,-8045.5397523615475,17548.33854333733,0.0
1429.221,-8045.5397523615475,17548.33854333733,57.81281989258757,-8045.5397523615475,17548.33854333733,0.0
1429.32,-8045.5397523615475,17548.33854333733,45.8479601741671,-8045.5397523615475,17548.33854333733,0.0
1429.42,-8045.5397523615475,17548.33854333733,55.60253345184878,-8045.5397523615475,17548.33854333733,0.0
1429.52,-8045.5397523615475,17548.33854333733,49.0360340138351,-8045.5397523615475,17548.33854333733,0.0
1429.62,-8045.5397523615475,17548.33854333733,45.336853676385864,-8045.5397523615475,17548.33854333733,0.0
1429.72,-8045.5397523615475,17548.33854333733,52.89557948528566,-8045.5397523615475,17548.33854333733,0.0
1429.821,-8045.5397523615475,17548.33854333733,40.06114380390295,-8045.5397523615475,17548.33854333733,0.0
1429.92,-8045.5397523615475,17548.33854333733,62.53931370049402,-8045.5397523615475,17548.33854333733,0.0
1430.019,-8062.776718325146,17552.119170843183,39.542568933616664,-8062.776718325146,17552.119170843183,0.0
1430.12,-8062.776718325146,17552.119170843183,43.27232102892015,-8062.776718325146,17552.119170843183,0.0
1430.22,-8062.776718325146,17552.119170843183,46.21058212148964,-8062.776718325146,17552.119170843183,0.0
1430.32,-8062.776718325146,17552.119170843183,46.69605212124352,-8062.776718325146,17552.119170843183,0.0
1430.42,-8062.776718325146,17552.119170843183,58.36642533829817,-8062.776718325146,17552.119170843183,0.0
1430.52,-8062.776718325146,17552.119170843183,47.2987991450186,-8062.776718325146,17552.119170843183,0.0
1430.62,-8062.776718325146,17552.119170843183,46.57187021933188,-8062.776718325146,17552.119170843183,0.0
1430.72,-8062.776718325146,17552.119170843183,51.92682655565609,-8062.776718325146,17552.119170843183,0.0
1430.82,-8062.776718325146,17552.119170843183,46.9892155364749,-8062.776718325146,17552.119170843183,0.0
1430.92,-8062.776718325146,17552.119170843183,44.37101419196964,-8062.776718325146,17552.119170843183,0.0
1431.022,-8080.216472123624,17556.010993276188,42.47719493624174,-8080.216472123624,17556.010993276188,0.0
1431.119,-8080.216472123624,17556.010993276188,51.31779585328721,-8080.216472123624,17556.010993276188,0.0
1431.22,-8080.216472123624,17556.010993276188,45.658908466471345,-8080.216472123624,17556.010993276188,0.0
1431.32,-8080.216472123624,17556.010993276188,53.34824486945306,-8080.216472123624,17556.010993276188,0.0
1431.42,-8080.216472123624,17556.010993276188,55.240464637454295,-8080.216472123624,17556.010993276188,0.0
1431.52,-8080.216472123624,17556.010993276188,48.13592988958785,-8080.216472123624,17556.010993276188,0.0
1431.62,-8080.216472123624,17556.010993276188,43.46652659456224,-8080.216472123624,17556.010993276188,0.0
1431.72,-8080.216472123624,17556.010993276188,48.71989695790386,-8080.216472123624,17556.010993276188,0.0
1431.82,-8080.216472123624,17556.010993276188,52.82562251391024,-8080.216472123624,17556.010993276188,0.0
1431.92,-8080.216472123624,17556.010993276188,52.60812050203371,-8080.216472123624,17556.010993276188,0.0
1432.02,-8097.85901375695,17560.236400488284,60.67752027707822,-8097.85901375695,17560.236400488284,0.0
1432.119,-8097.85901375695,17560.236400488284,63.190140095758935,-8097.85901375695,17560.236400488284,0.0
1432.22,-8097.85901375695,17560.236400488284,48.551204545771796,-8097.85901375695,17560.236400488284,0.0
1432.32,-8097.85901375695,17560.236400488284,55.89894064355218,-8097.85901375695,17560.236400488284,0.0
1432.42,-8097.85901375695,17560.236400488284,50.396516640337396,-8097.85901375695,17560.236400488284,0.0
1432.52,-8097.85901375695,17560.236400488284,53.342199004684495,-8097.85901375695,17560.236400488284,0.0
1432.62,-8097.85901375695,17560.236400488284,54.04675431955927,-8097.85901375695,17560.236400488284,0.0
1432.72,-8097.85901375695,17560.236400488284,47.918989383768206,-8097.85901375695,17560.236400488284,0.0
1432.82,-8097.85901375695,17560.236400488284,48.55315986353903,-8097.85901375695,17560.236400488284,0.0
1432.92,-8097.85901375695,17560.236400488284,47.404217736421934,-8097.85901375695,17560.236400488284,0.0
1433.021,-8115.771939170121,17564.350612774804,47.19572530448416,-8115.771939170121,17564.350612774804,0.0
1433.12,-8115.771939170121,17564.350612774804,47.54242339625173,-8115.771939170121,17564.350612774804,0.0
1433.22,-8115.771939170121,17564.350612774804,45.61198133588092,-8115.771939170121,17564.350612774804,0.0
1433.319,-8115.771939170121,17564.350612774804,47.29813752106053,-8115.771939170121,17564.350612774804,0.0
1433.42,-8115.771939170121,17564.350612774804,44.889285167336155,-8115.771939170121,17564.350612774804,0.0
1433.52,-8115.771939170121,17564.350612774804,51.62929717865426,-8115.771939170121,17564.350612774804,0.0
1433.62,-8115.771939170121,17564.350612774804,51.830781268358194,-8115.771939170121,17564.350612774804,0.0
1433.72,-8115.771939170121,17564.350612774804,54.31947264622663,-8115.771939170121,17564.350612774804,0.0
1433.819,-8115.771939170121,17564.350612774804,55.28316706564995,-8115.771939170121,17564.350612774804,0.0
1433.921,-8115.771939170121,17564.350612774804,58.852995261992554,-8115.771939170121,17564.350612774804,0.0
1434.019,-8133.820056473178,17568.353630133384,48.45505679865044,-8133.820056473178,17568.353630133384,0.0
1434.121,-8133.820056473178,17568.353630133384,48.096281571067905,-8133.820056473178,17568.353630133384,0.0
1434.22,-8133.820056473178,17568.353630133384,50.30316570192888,-8133.820056473178,17568.353630133384,0.0
1434.32,-8133.820056473178,17568.353630133384,52.02402740653497,-8133.820056473178,17568.353630133384,0.0
1434.42,-8133.820056473178,17568.353630133384,50.48171723902436,-8133.820056473178,17568.353630133384,0.0
1434.52,-8133.820056473178,17568.353630133384,49.70127036013679,-8133.820056473178,17568.353630133384,0.0
1434.62,-8133.820056473178,17568.353630133384,57.26621647538011,-8133.820056473178,17568.353630133384,0.0
1434.719,-8133.820056473178,17568.353630133384,51.59077158568644,-8133.820056473178,17568.353630133384,0.0
1434.82,-8133.820056473178,17568.353630133384,47.90909021298003,-8133.820056473178,17568.353630133384,0.0
1434.92,-8133.820056473178,17568.353630133384,45.414087671730805,-8133.820056473178,17568.353630133384,0.0
1435.02,-8150.110679207418,17571.68947793299,43.16167794425279,-8150.110679207418,17571.68947793299,0.0
1435.12,-8150.110679207418,17571.68947793299,51.4178119862048,-8150.110679207418,17571.68947793299,0.0
1435.22,-8150.110679207418,17571.68947793299,51.72752261424082,-8150.110679207418,17571.68947793299,0.0
1435.32,-8150.110679207418,17571.68947793299,52.16684223232391,-8150.110679207418,17571.68947793299,0.0
